data_classification,participant_id,question,expected_online,information_found_online,correct_answer_found
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0126,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0126,street_grew_up_on,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0126,first_car_model,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0126,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0126,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,high_school,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,birth_city,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,mothers_maiden_name,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,favorite_sports_team,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0127,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,street_grew_up_on,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,favorite_sports_team,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0128,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,high_school,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,street_grew_up_on,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,favorite_sports_team,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0129,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,high_school,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0130,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0131,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,mothers_maiden_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,street_grew_up_on,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0132,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,current_employer,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,birth_city,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,first_pet_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,street_grew_up_on,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,favorite_sports_team,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0133,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,first_car_model,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0134,favorite_food,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,street_grew_up_on,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0135,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,mothers_maiden_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,first_car_model,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0136,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,street_grew_up_on,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0137,favorite_food,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,first_pet_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0138,favorite_food,True,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,high_school,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0139,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,current_employer,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0140,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,high_school,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,first_pet_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0141,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,mothers_maiden_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,wedding_location,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,street_grew_up_on,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,first_car_model,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0142,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,high_school,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,mothers_maiden_name,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,wedding_location,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,favorite_sports_team,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0143,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,birth_city,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,first_pet_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0144,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,birth_city,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,street_grew_up_on,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0145,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,street_grew_up_on,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0146,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,mothers_maiden_name,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,first_pet_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0147,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,first_pet_name,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,street_grew_up_on,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,first_car_model,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0148,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,high_school,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0149,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0150,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0150,high_school,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0150,birth_city,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0150,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0150,first_pet_name,False,True,True
